date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,has_shootout,shootout_winner,goalscorers_rows,penalty_goals_count,own_goals_count,fixture_id,league_id,season,source,home_team_norm,away_team_norm,home_rank_position,home_rank_points,away_rank_position,away_rank_points,rank_points_diff
2024-06-07,Albania,Azerbaijan,3.0,1.0,Friendlies,,,,False,,0,0,0,1182373,10,2024,api_football,Albania,Azerbaijan,63.0,1401.07,127.0,1132.97,268.0999999999999
2024-06-07,Belarus,Russia,0.0,4.0,Friendlies,,,,False,,0,0,0,1198576,10,2024,api_football,Belarus,Russia,98.0,1227.09,36.0,1524.52,-297.43000000000006
2024-06-07,Romania,Liechtenstein,0.0,0.0,Friendlies,,,,False,,0,0,0,1157595,10,2024,api_football,Romania,Liechtenstein,49.0,1465.78,205.0,799.8,665.98
2024-06-07,England,Iceland,0.0,1.0,Friendlies,,,,False,,0,0,0,1171721,10,2024,api_football,England,Iceland,4.0,1834.12,74.0,1344.72,489.39999999999986
2024-06-07,Poland,Ukraine,3.0,1.0,Friendlies,,,,False,,0,0,0,1184786,10,2024,api_football,Poland,Ukraine,34.0,1532.04,30.0,1557.47,-25.430000000000064
2024-06-07,Germany,Greece,2.0,1.0,Friendlies,,,,False,,0,0,0,1186283,10,2024,api_football,Germany,Greece,10.0,1724.15,46.0,1480.38,243.76999999999998
2024-06-07,Scotland,Finland,2.0,2.0,Friendlies,,,,False,,0,0,0,1165957,10,2024,api_football,Scotland,Finland,38.0,1506.77,75.0,1341.81,164.96000000000004
2024-06-08,Peru,Paraguay,0.0,0.0,Friendlies,,,,False,,0,0,0,1193960,10,2024,api_football,Peru,Paraguay,53.0,1461.46,40.0,1501.5,-40.039999999999964
2024-06-08,Brunei,Sri Lanka,1.0,0.0,Friendlies,,,,False,,0,0,0,1202462,10,2024,api_football,Brunei,Sri Lanka,,,194.0,857.4,
2024-06-08,Slovenia,Bulgaria,1.0,1.0,Friendlies,,,,False,,0,0,0,1170221,10,2024,api_football,Slovenia,Bulgaria,57.0,1447.31,87.0,1272.19,175.1199999999999
2024-06-08,Sweden,Serbia,0.0,3.0,Friendlies,,,,False,,0,0,0,1174683,10,2024,api_football,Sweden,Serbia,42.0,1487.13,39.0,1506.34,-19.20999999999981
2024-06-08,Switzerland,Austria,1.0,1.0,Friendlies,,,,False,,0,0,0,1173869,10,2024,api_football,Switzerland,Austria,18.0,1654.69,24.0,1585.51,69.18000000000006
2024-06-08,Hungary,Israel,3.0,0.0,Friendlies,,,,False,,0,0,0,1175128,10,2024,api_football,Hungary,Israel,41.0,1496.29,76.0,1328.14,168.14999999999986
2024-06-08,Moldova,Cyprus,3.0,2.0,Friendlies,,,,False,,0,0,0,1175045,10,2024,api_football,Moldova,Cyprus,158.0,1012.64,128.0,1128.5,-115.86000000000001
2024-06-08,Portugal,Croatia,1.0,2.0,Friendlies,,,,False,,0,0,0,1168422,10,2024,api_football,Portugal,Croatia,6.0,1760.38,11.0,1716.88,43.5
2024-06-08,Denmark,Norway,3.0,1.0,Friendlies,,,,False,,0,0,0,1171722,10,2024,api_football,Denmark,Norway,21.0,1616.75,32.0,1553.14,63.6099999999999
2024-06-08,Belgium,Luxembourg,3.0,0.0,Friendlies,,,,False,,0,0,0,1168423,10,2024,api_football,Belgium,Luxembourg,9.0,1730.71,102.0,1218.91,511.79999999999995
2024-06-08,Spain,Northern Ireland,5.0,1.0,Friendlies,,,,False,,0,0,0,1194540,10,2024,api_football,Spain,Northern Ireland,1.0,1877.18,69.0,1366.02,511.1600000000001
2024-06-08,United States,Colombia,1.0,5.0,Friendlies,,,,False,,0,0,0,1174091,10,2024,api_football,USA,Colombia,15.0,1681.88,13.0,1701.3,-19.419999999999845
2024-06-09,Mexico,Brazil,2.0,3.0,Friendlies,,,,False,,0,0,0,1155282,10,2024,api_football,Mexico,Brazil,16.0,1675.75,5.0,1760.46,-84.71000000000004
2024-06-09,Italy,Bosnia & Herzegovina,1.0,0.0,Friendlies,,,,False,,0,0,0,1173870,10,2024,api_football,Italy,Bosnia & Herzegovina,12.0,1702.06,,,
2024-06-09,Slovakia,Wales,4.0,0.0,Friendlies,,,,False,,0,0,0,1175756,10,2024,api_football,Slovakia,Wales,44.0,1485.65,35.0,1529.71,-44.059999999999945
2024-06-09,Montenegro,Georgia,1.0,3.0,Friendlies,,,,False,,0,0,0,1169682,10,2024,api_football,Montenegro,Georgia,82.0,1297.09,73.0,1347.88,-50.79000000000019
2024-06-09,France,Canada,0.0,0.0,Friendlies,,,,False,,0,0,0,1196553,10,2024,api_football,France,Canada,3.0,1870.0,29.0,1559.15,310.8499999999999
2024-06-09,Argentina,Ecuador,1.0,0.0,Friendlies,,,,False,,0,0,0,1193462,10,2024,api_football,Argentina,Ecuador,2.0,1873.33,23.0,1591.73,281.5999999999999
2024-06-10,Czech Republic,FYR Macedonia,2.0,1.0,Friendlies,,,,False,,0,0,0,1169678,10,2024,api_football,Czech Republic,FYR Macedonia,,,,,
2024-06-10,Poland,Turkey,2.0,1.0,Friendlies,,,,False,,0,0,0,1184584,10,2024,api_football,Poland,Trkiye,34.0,1532.04,25.0,1582.69,-50.65000000000009
2024-06-10,Netherlands,Iceland,4.0,0.0,Friendlies,,,,False,,0,0,0,1182785,10,2024,api_football,Netherlands,Iceland,7.0,1756.27,74.0,1344.72,411.54999999999995
2024-06-11,Mongolia,Cambodia,2.0,1.0,Friendlies,,,,False,,0,0,0,1196554,10,2024,api_football,Mongolia,Cambodia,185.0,879.75,179.0,911.54,-31.789999999999964
2024-06-11,Brunei,Sri Lanka,1.0,0.0,Friendlies,,,,False,,0,0,0,1202463,10,2024,api_football,Brunei,Sri Lanka,,,194.0,857.4,
2024-06-11,Azerbaijan,Kazakhstan,3.0,2.0,Friendlies,,,,False,,0,0,0,1199026,10,2024,api_football,Azerbaijan,Kazakhstan,127.0,1132.97,114.0,1173.0,-40.02999999999997
2024-06-11,Belarus,Israel,0.0,4.0,Friendlies,,,,False,,0,0,0,1198578,10,2024,api_football,Belarus,Israel,98.0,1227.09,76.0,1328.14,-101.05000000000018
2024-06-11,Malta,Greece,0.0,2.0,Friendlies,,,,False,,0,0,0,1200436,10,2024,api_football,Malta,Greece,161.0,996.59,46.0,1480.38,-483.7900000000001
2024-06-11,Moldova,Ukraine,0.0,4.0,Friendlies,,,,False,,0,0,0,1182786,10,2024,api_football,Moldova,Ukraine,158.0,1012.64,30.0,1557.47,-544.83
2024-06-11,San Marino,Cyprus,1.0,4.0,Friendlies,,,,False,,0,0,0,1175046,10,2024,api_football,San Marino,Cyprus,210.0,726.03,128.0,1128.5,-402.47
2024-06-11,Portugal,Rep. Of Ireland,3.0,0.0,Friendlies,,,,False,,0,0,0,1172365,10,2024,api_football,Portugal,Rep. Of Ireland,6.0,1760.38,,,
2024-06-11,Northern Ireland,Andorra,2.0,0.0,Friendlies,,,,False,,0,0,0,1198485,10,2024,api_football,Northern Ireland,Andorra,69.0,1366.02,172.0,949.44,416.5799999999999
2024-06-12,Chile,Paraguay,3.0,0.0,Friendlies,,,,False,,0,0,0,1193961,10,2024,api_football,Chile,Paraguay,55.0,1457.84,40.0,1501.5,-43.66000000000008
2024-06-12,United States,Brazil,1.0,1.0,Friendlies,,,,False,,0,0,0,1178423,10,2024,api_football,USA,Brazil,15.0,1681.88,5.0,1760.46,-78.57999999999993
2024-06-13,Ecuador,Bolivia,3.0,1.0,Friendlies,,,,False,,0,0,0,1198577,10,2024,api_football,Ecuador,Bolivia,23.0,1591.73,77.0,1327.67,264.05999999999995
2024-06-15,Argentina,Guatemala,4.0,1.0,Friendlies,,,,False,,0,0,0,1178424,10,2024,api_football,Argentina,Guatemala,2.0,1873.33,94.0,1245.77,627.56
2024-06-15,El Salvador,Peru,0.0,1.0,Friendlies,,,,False,,0,0,0,1197592,10,2024,api_football,El Salvador,Peru,99.0,1226.65,53.0,1461.46,-234.80999999999995
2024-06-15,Colombia,Bolivia,3.0,0.0,Friendlies,,,,False,,0,0,0,1198059,10,2024,api_football,Colombia,Bolivia,13.0,1701.3,77.0,1327.67,373.6299999999999
2024-06-16,Ecuador,Honduras,2.0,1.0,Friendlies,,,,False,,0,0,0,1198060,10,2024,api_football,Ecuador,Honduras,23.0,1591.73,65.0,1379.54,212.19000000000005
2024-06-16,Panama,Paraguay,0.0,1.0,Friendlies,,,,False,,0,0,0,1193372,10,2024,api_football,Panama,Paraguay,33.0,1540.43,40.0,1501.5,38.930000000000064
2024-07-28,Guatemala,El Salvador,0.0,1.0,Friendlies,,,,False,,0,0,0,1198299,10,2024,api_football,Guatemala,El Salvador,94.0,1245.77,99.0,1226.65,19.11999999999989
2024-08-27,Jordan,North Korea,0.0,0.0,Friendlies,,,,False,,0,0,0,1286335,10,2024,api_football,Jordan,North Korea,64.0,1388.93,,,
2024-08-29,Jordan,North Korea,2.0,1.0,Friendlies,,,,False,,0,0,0,1286336,10,2024,api_football,Jordan,North Korea,64.0,1388.93,,,
2024-09-01,Uruguay,Guatemala,1.0,1.0,Friendlies,,,,False,,0,0,0,1261912,10,2024,api_football,Uruguay,Guatemala,17.0,1672.62,94.0,1245.77,426.8499999999999
2024-09-02,Fiji,Solomon Islands,1.0,0.0,Friendlies,,,,False,,0,0,0,1234548,10,2024,api_football,Fiji,Solomon Islands,155.0,1029.7,152.0,1039.86,-10.159999999999854
2024-09-04,Lebanon,Tajikistan,1.0,0.0,Friendlies,,,,False,,0,0,0,1282776,10,2024,api_football,Lebanon,Tajikistan,109.0,1187.96,100.0,1224.93,-36.97000000000003
2024-09-04,Malaysia,Philippines,2.0,1.0,Friendlies,,,,False,,0,0,0,1282777,10,2024,api_football,Malaysia,Philippines,121.0,1145.89,136.0,1090.95,54.940000000000055
2024-09-04,Gibraltar,Andorra,1.0,0.0,Friendlies,,,,False,,0,0,0,1286333,10,2024,api_football,Gibraltar,Andorra,202.0,818.03,172.0,949.44,-131.41000000000008
2024-09-05,Solomon Islands,Hong Kong,0.0,3.0,Friendlies,,,,False,,0,0,0,1234549,10,2024,api_football,Solomon Islands,Hong Kong,152.0,1039.86,,,
2024-09-05,Bhutan,Bangladesh,0.0,1.0,Friendlies,,,,False,,0,0,0,1298895,10,2024,api_football,Bhutan,Bangladesh,192.0,867.86,180.0,911.1,-43.24000000000001
2024-09-05,Vietnam,Russia,0.0,3.0,Friendlies,,,,False,,0,0,0,1293945,10,2024,api_football,Vietnam,Russia,108.0,1189.51,36.0,1524.52,-335.01
2024-09-06,Mauritius,Syria,0.0,2.0,Friendlies,,,,False,,0,0,0,1282778,10,2024,api_football,Mauritius,Syria,176.0,915.51,84.0,1282.62,-367.1099999999999
2024-09-07,United States,Canada,1.0,2.0,Friendlies,,,,False,,0,0,0,1215627,10,2024,api_football,USA,Canada,15.0,1681.88,29.0,1559.15,122.73000000000002
2024-09-08,Mexico,New Zealand,3.0,0.0,Friendlies,,,,False,,0,0,0,1184585,10,2024,api_football,Mexico,New Zealand,16.0,1675.75,85.0,1279.25,396.5
2024-09-08,Hong Kong,Fiji,1.0,1.0,Friendlies,,,,False,,0,0,0,1234550,10,2024,api_football,Hong Kong,Fiji,,,155.0,1029.7,
2024-09-08,Philippines,Tajikistan,0.0,0.0,Friendlies,,,,False,,0,0,0,1301187,10,2024,api_football,Philippines,Tajikistan,136.0,1090.95,100.0,1224.93,-133.98000000000002
2024-09-08,Bhutan,Bangladesh,1.0,0.0,Friendlies,,,,False,,0,0,0,1298896,10,2024,api_football,Bhutan,Bangladesh,192.0,867.86,180.0,911.1,-43.24000000000001
2024-09-08,Malaysia,Lebanon,1.0,0.0,Friendlies,,,,False,,0,0,0,1301188,10,2024,api_football,Malaysia,Lebanon,121.0,1145.89,109.0,1187.96,-42.069999999999936
2024-09-09,India,Syria,0.0,3.0,Friendlies,,,,False,,0,0,0,1282775,10,2024,api_football,India,Syria,141.0,1079.52,84.0,1282.62,-203.0999999999999
2024-09-10,Moldova,San Marino,1.0,0.0,Friendlies,,,,False,,0,0,0,1182787,10,2024,api_football,Moldova,San Marino,158.0,1012.64,210.0,726.03,286.61
2024-09-10,Vietnam,Thailand,1.0,2.0,Friendlies,,,,False,,0,0,0,1293947,10,2024,api_football,Vietnam,Thailand,108.0,1189.51,96.0,1243.27,-53.75999999999999
2024-09-10,United States,New Zealand,1.0,1.0,Friendlies,,,,False,,0,0,0,1215628,10,2024,api_football,USA,New Zealand,15.0,1681.88,85.0,1279.25,402.6300000000001
2024-09-11,Mexico,Canada,0.0,0.0,Friendlies,,,,False,,0,0,0,1184586,10,2024,api_football,Mexico,Canada,16.0,1675.75,29.0,1559.15,116.59999999999991
2024-10-10,Myanmar,Sri Lanka,2.0,0.0,Friendlies,,,,False,,0,0,0,1308572,10,2024,api_football,Myanmar,Sri Lanka,163.0,990.81,194.0,857.4,133.40999999999997
2024-10-10,Liechtenstein,Hong Kong,1.0,0.0,Friendlies,,,,False,,0,0,0,1200437,10,2024,api_football,Liechtenstein,Hong Kong,205.0,799.8,,,
2024-10-11,Cambodia,Chinese Taipei,3.0,2.0,Friendlies,,,,False,,0,0,0,1268558,10,2024,api_football,Cambodia,Chinese Taipei,179.0,911.54,174.0,938.21,-26.670000000000073
2024-10-12,Vietnam,India,1.0,1.0,Friendlies,,,,False,,0,0,0,1310837,10,2024,api_football,Vietnam,India,108.0,1189.51,141.0,1079.52,109.99000000000001
2024-10-13,United States,Panama,2.0,0.0,Friendlies,,,,False,,0,0,0,1215629,10,2024,api_football,USA,Panama,15.0,1681.88,33.0,1540.43,141.45000000000005
2024-10-13,Myanmar,Sri Lanka,0.0,0.0,Friendlies,,,,False,,0,0,0,1308573,10,2024,api_football,Myanmar,Sri Lanka,163.0,990.81,194.0,857.4,133.40999999999997
2024-10-13,Andorra,San Marino,2.0,0.0,Friendlies,,,,False,,0,0,0,1296774,10,2024,api_football,Andorra,San Marino,172.0,949.44,210.0,726.03,223.41000000000008
2024-10-14,New Zealand,Malaysia,4.0,0.0,Friendlies,,,,False,,0,0,0,1298894,10,2024,api_football,New Zealand,Malaysia,85.0,1279.25,121.0,1145.89,133.3599999999999
2024-10-15,Hong Kong,Cambodia,3.0,0.0,Friendlies,,,,False,,0,0,0,1268559,10,2024,api_football,Hong Kong,Cambodia,,,179.0,911.54,
2024-10-15,Canada,Panama,2.0,1.0,Friendlies,,,,False,,0,0,0,1294672,10,2024,api_football,Canada,Panama,29.0,1559.15,33.0,1540.43,18.720000000000027
2024-10-16,Mexico,United States,2.0,0.0,Friendlies,,,,False,,0,0,0,1293948,10,2024,api_football,Mexico,USA,16.0,1675.75,15.0,1681.88,-6.130000000000109
2024-11-13,Bangladesh,Maldives,0.0,1.0,Friendlies,,,,False,,0,0,0,1315180,10,2024,api_football,Bangladesh,Maldives,180.0,911.1,173.0,945.02,-33.91999999999996
2024-11-13,Tajikistan,Nepal,4.0,0.0,Friendlies,,,,False,,0,0,0,1313047,10,2024,api_football,Tajikistan,Nepal,100.0,1224.93,182.0,902.52,322.4100000000001
2024-11-14,Singapore,Myanmar,3.0,2.0,Friendlies,,,,False,,0,0,0,1311131,10,2024,api_football,Singapore,Myanmar,148.0,1050.35,163.0,990.81,59.539999999999964
2024-11-14,Hong Kong,Philippines,3.0,1.0,Friendlies,,,,False,,0,0,0,1298698,10,2024,api_football,Hong Kong,Philippines,,,136.0,1090.95,
2024-11-14,Laos,Malaysia,1.0,3.0,Friendlies,,,,False,,0,0,0,1313508,10,2024,api_football,Laos,Malaysia,190.0,871.16,121.0,1145.89,-274.73000000000013
2024-11-14,Thailand,Lebanon,0.0,0.0,Friendlies,,,,False,,0,0,0,1312231,10,2024,api_football,Thailand,Lebanon,96.0,1243.27,109.0,1187.96,55.309999999999945
2024-11-14,Malta,Liechtenstein,2.0,0.0,Friendlies,,,,False,,0,0,0,1200438,10,2024,api_football,Malta,Liechtenstein,161.0,996.59,205.0,799.8,196.79000000000008
2024-11-15,Russia,Brunei,11.0,0.0,Friendlies,,,,False,,0,0,0,1313046,10,2024,api_football,Russia,Brunei,36.0,1524.52,,,
2024-11-16,Bangladesh,Maldives,2.0,1.0,Friendlies,,,,False,,0,0,0,1315181,10,2024,api_football,Bangladesh,Maldives,180.0,911.1,173.0,945.02,-33.91999999999996
2024-11-16,Nepal,Afghanistan,2.0,0.0,Friendlies,,,,False,,0,0,0,1313048,10,2024,api_football,Nepal,Afghanistan,182.0,902.52,162.0,991.19,-88.67000000000007
2024-11-17,Thailand,Laos,1.0,1.0,Friendlies,,,,False,,0,0,0,1312849,10,2024,api_football,Thailand,Laos,96.0,1243.27,190.0,871.16,372.11
2024-11-18,Singapore,Chinese Taipei,2.0,3.0,Friendlies,,,,False,,0,0,0,1311132,10,2024,api_football,Singapore,Chinese Taipei,148.0,1050.35,174.0,938.21,112.13999999999987
2024-11-18,India,Malaysia,1.0,1.0,Friendlies,,,,False,,0,0,0,1308804,10,2024,api_football,India,Malaysia,141.0,1079.52,121.0,1145.89,-66.37000000000012
2024-11-19,Myanmar,Lebanon,2.0,3.0,Friendlies,,,,False,,0,0,0,1315182,10,2024,api_football,Myanmar,Lebanon,163.0,990.81,109.0,1187.96,-197.1500000000001
2024-11-19,Hong Kong,Mauritius,1.0,0.0,Friendlies,,,,False,,0,0,0,1298699,10,2024,api_football,Hong Kong,Mauritius,,,176.0,915.51,
2024-11-19,Tajikistan,Afghanistan,3.0,1.0,Friendlies,,,,False,,0,0,0,1314212,10,2024,api_football,Tajikistan,Afghanistan,100.0,1224.93,162.0,991.19,233.74
2024-11-19,Sri Lanka,Yemen,0.0,2.0,Friendlies,,,,False,,0,0,0,1316641,10,2024,api_football,Sri Lanka,Yemen,194.0,857.4,149.0,1049.49,-192.09000000000003
2024-11-19,Russia,Syria,4.0,0.0,Friendlies,,,,False,,0,0,0,1313507,10,2024,api_football,Russia,Syria,36.0,1524.52,84.0,1282.62,241.9000000000001
2024-11-19,Gibraltar,Moldova,1.0,1.0,Friendlies,,,,False,,0,0,0,1286334,10,2024,api_football,Gibraltar,Moldova,202.0,818.03,158.0,1012.64,-194.61
2024-12-09,Kuwait,Yemen,1.0,1.0,Friendlies,,,,False,,0,0,0,1321853,10,2024,api_football,Kuwait,Yemen,135.0,1105.1,149.0,1049.49,55.6099999999999
2024-12-12,Kuwait,Lebanon,1.0,2.0,Friendlies,,,,False,,0,0,0,1321854,10,2024,api_football,Kuwait,Lebanon,135.0,1105.1,109.0,1187.96,-82.86000000000013
2024-12-15,Kuwait,Lebanon,0.0,2.0,Friendlies,,,,False,,0,0,0,1321855,10,2024,api_football,Kuwait,Lebanon,135.0,1105.1,109.0,1187.96,-82.86000000000013
2024-12-16,Oman,Yemen,1.0,0.0,Friendlies,,,,False,,0,0,0,1325295,10,2024,api_football,Oman,Yemen,78.0,1313.46,149.0,1049.49,263.97
2024-12-17,Saudi Arabia,Trinidad and Tobago,3.0,1.0,Friendlies,,,,False,,0,0,0,1325294,10,2024,api_football,Saudi Arabia,Trinidad and Tobago,61.0,1429.48,97.0,1227.32,202.16000000000008
2024-12-21,Solomon Islands,Fiji,1.0,3.0,Friendlies,,,,False,,0,0,0,1327874,10,2024,api_football,Solomon Islands,Fiji,152.0,1039.86,155.0,1029.7,10.159999999999854
2024-12-21,Vanuatu,Papua New Guinea,1.0,2.0,Friendlies,,,,False,,0,0,0,1327873,10,2024,api_football,Vanuatu,Papua New Guinea,160.0,997.01,170.0,974.9,22.110000000000014
2022-06-02,Albania,Russia,,,UEFA Nations League,,,,False,,0,0,0,854625,5,2022,api_football,Albania,Russia,63.0,1401.07,36.0,1524.52,-123.45000000000005
2022-06-06,Israel,Russia,,,UEFA Nations League,,,,False,,0,0,0,854636,5,2022,api_football,Israel,Russia,76.0,1328.14,36.0,1524.52,-196.37999999999988
2022-06-10,Russia,Iceland,,,UEFA Nations League,,,,False,,0,0,0,854644,5,2022,api_football,Russia,Iceland,36.0,1524.52,74.0,1344.72,179.79999999999995
2022-06-13,Russia,Albania,,,UEFA Nations League,,,,False,,0,0,0,854652,5,2022,api_football,Russia,Albania,36.0,1524.52,63.0,1401.07,123.45000000000005
2022-09-24,Iceland,Russia,,,UEFA Nations League,,,,False,,0,0,0,854661,5,2022,api_football,Iceland,Russia,74.0,1344.72,36.0,1524.52,-179.79999999999995
2022-09-27,Russia,Israel,,,UEFA Nations League,,,,False,,0,0,0,854670,5,2022,api_football,Russia,Israel,36.0,1524.52,76.0,1328.14,196.37999999999988
2022-06-01,Poland,Wales,2.0,1.0,UEFA Nations League,,,,False,,0,0,0,854582,5,2022,api_football,Poland,Wales,34.0,1532.04,35.0,1529.71,2.3299999999999272
2022-06-02,Estonia,San Marino,2.0,0.0,UEFA Nations League,,,,False,,0,0,0,854721,5,2022,api_football,Estonia,San Marino,129.0,1123.11,210.0,726.03,397.0799999999999
2022-06-02,Bulgaria,FYR Macedonia,1.0,1.0,UEFA Nations League,,,,False,,0,0,0,854676,5,2022,api_football,Bulgaria,FYR Macedonia,87.0,1272.19,,,
2022-06-02,Georgia,Gibraltar,4.0,0.0,UEFA Nations League,,,,False,,0,0,0,854673,5,2022,api_football,Georgia,Gibraltar,73.0,1347.88,202.0,818.03,529.8500000000001
2022-06-02,Cyprus,Kosovo,0.0,2.0,UEFA Nations League,,,,False,,0,0,0,854675,5,2022,api_football,Cyprus,Kosovo,128.0,1128.5,79.0,1308.84,-180.33999999999992
2022-06-02,Spain,Portugal,1.0,1.0,UEFA Nations League,,,,False,,0,0,0,854578,5,2022,api_football,Spain,Portugal,1.0,1877.18,6.0,1760.38,116.79999999999995
2022-06-02,Serbia,Norway,0.0,1.0,UEFA Nations League,,,,False,,0,0,0,854627,5,2022,api_football,Serbia,Norway,39.0,1506.34,32.0,1553.14,-46.80000000000018
2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA Nations League,,,,False,,0,0,0,854577,5,2022,api_football,Czech Republic,Switzerland,,,18.0,1654.69,
2022-06-02,Northern Ireland,Greece,0.0,1.0,UEFA Nations League,,,,False,,0,0,0,854674,5,2022,api_football,Northern Ireland,Greece,69.0,1366.02,46.0,1480.38,-114.36000000000013
2022-06-02,Slovenia,Sweden,0.0,2.0,UEFA Nations League,,,,False,,0,0,0,854628,5,2022,api_football,Slovenia,Sweden,57.0,1447.31,42.0,1487.13,-39.820000000000164
2022-06-02,Israel,Iceland,2.0,2.0,UEFA Nations League,,,,False,,0,0,0,854626,5,2022,api_football,Israel,Iceland,76.0,1328.14,74.0,1344.72,-16.579999999999927
2022-06-03,Kazakhstan,Azerbaijan,2.0,0.0,UEFA Nations League,,,,False,,0,0,0,854677,5,2022,api_football,Kazakhstan,Azerbaijan,114.0,1173.0,127.0,1132.97,40.02999999999997
2022-06-03,Latvia,Andorra,3.0,0.0,UEFA Nations League,,,,False,,0,0,0,854722,5,2022,api_football,Latvia,Andorra,139.0,1082.68,172.0,949.44,133.24
2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA Nations League,,,,False,,0,0,0,854581,5,2022,api_football,Belgium,Netherlands,9.0,1730.71,7.0,1756.27,-25.559999999999945
2022-06-03,France,Denmark,1.0,2.0,UEFA Nations League,,,,False,,0,0,0,854580,5,2022,api_football,France,Denmark,3.0,1870.0,21.0,1616.75,253.25
2022-06-03,Croatia,Austria,0.0,3.0,UEFA Nations League,,,,False,,0,0,0,854579,5,2022,api_football,Croatia,Austria,11.0,1716.88,24.0,1585.51,131.37000000000012
2022-06-03,Belarus,Slovakia,0.0,1.0,UEFA Nations League,,,,False,,0,0,0,854713,5,2022,api_football,Belarus,Slovakia,98.0,1227.09,44.0,1485.65,-258.5600000000002
2022-06-03,Liechtenstein,Moldova,0.0,2.0,UEFA Nations League,,,,False,,0,0,0,854723,5,2022,api_football,Liechtenstein,Moldova,205.0,799.8,158.0,1012.64,-212.84000000000003
2022-06-04,Armenia,Rep. Of Ireland,1.0,0.0,UEFA Nations League,,,,False,,0,0,0,854637,5,2022,api_football,Armenia,Rep. Of Ireland,105.0,1196.08,,,
2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,,,,False,,0,0,0,854583,5,2022,api_football,Hungary,England,41.0,1496.29,4.0,1834.12,-337.8299999999999
2022-06-04,Lithuania,Luxembourg,0.0,2.0,UEFA Nations League,,,,False,,0,0,0,854679,5,2022,api_football,Lithuania,Luxembourg,146.0,1056.34,102.0,1218.91,-162.57000000000016
2022-06-04,Finland,Bosnia & Herzegovina,1.0,1.0,UEFA Nations League,,,,False,,0,0,0,854630,5,2022,api_football,Finland,Bosnia & Herzegovina,75.0,1341.81,,,
2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,,,,False,,0,0,0,854584,5,2022,api_football,Italy,Germany,12.0,1702.06,10.0,1724.15,-22.090000000000146
2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA Nations League,,,,False,,0,0,0,854680,5,2022,api_football,Trkiye,Faroe Islands,25.0,1582.69,125.0,1135.42,447.27
2022-06-04,Montenegro,Romania,2.0,0.0,UEFA Nations League,,,,False,,0,0,0,854632,5,2022,api_football,Montenegro,Romania,82.0,1297.09,49.0,1465.78,-168.69000000000005
2022-06-05,San Marino,Malta,0.0,2.0,UEFA Nations League,,,,False,,0,0,0,854724,5,2022,api_football,San Marino,Malta,210.0,726.03,161.0,996.59,-270.56000000000006
2022-06-05,Gibraltar,FYR Macedonia,0.0,2.0,UEFA Nations League,,,,False,,0,0,0,854682,5,2022,api_football,Gibraltar,FYR Macedonia,202.0,818.03,,,
2022-06-05,Cyprus,Northern Ireland,0.0,0.0,UEFA Nations League,,,,False,,0,0,0,854681,5,2022,api_football,Cyprus,Northern Ireland,128.0,1128.5,69.0,1366.02,-237.51999999999998
2022-06-05,Sweden,Norway,1.0,2.0,UEFA Nations League,,,,False,,0,0,0,854634,5,2022,api_football,Sweden,Norway,42.0,1487.13,32.0,1553.14,-66.00999999999999
2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,,,,False,,0,0,0,854633,5,2022,api_football,Serbia,Slovenia,39.0,1506.34,57.0,1447.31,59.02999999999997
2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,,,,False,,0,0,0,854586,5,2022,api_football,Portugal,Switzerland,6.0,1760.38,18.0,1654.69,105.69000000000005
2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,,,,False,,0,0,0,854585,5,2022,api_football,Czech Republic,Spain,,,1.0,1877.18,
2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA Nations League,,,,False,,0,0,0,854684,5,2022,api_football,Bulgaria,Georgia,87.0,1272.19,73.0,1347.88,-75.69000000000005
2022-06-05,Kosovo,Greece,0.0,1.0,UEFA Nations League,,,,False,,0,0,0,854683,5,2022,api_football,Kosovo,Greece,79.0,1308.84,46.0,1480.38,-171.5400000000002
2022-06-06,Latvia,Liechtenstein,1.0,0.0,UEFA Nations League,,,,False,,0,0,0,854725,5,2022,api_football,Latvia,Liechtenstein,139.0,1082.68,205.0,799.8,282.8800000000001
2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,,,,False,,0,0,0,854588,5,2022,api_football,Croatia,France,11.0,1716.88,3.0,1870.0,-153.1199999999999
